agent_id,persona_type,round,action,stance,content,reasoning
19,C,1,3,support,"Jokes at the expense of the Veltari community are not acceptable, especially from public figures who should know better. We must hold Eric accountable for his words and demand a genuine apology. Discrimination, even disguised as humor, has no place in Norvane.","As someone who believes strongly in the power of calling out public figures to uphold our shared values, I feel it is my duty to publicly address Eric's remarks and support the Veltari community."
20,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce our society's stance against discrimination and support the Veltari community."
21,B,1,3,support,"Discriminatory remarks, even if claimed as jokes, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce our society's stance against discrimination and to encourage responsible behavior from public figures."
22,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce our society's stance against discrimination and support the Veltari community."
23,B,1,3,support,"Discriminatory remarks, even if meant as a joke, are unacceptable—especially from public figures who should set a positive example. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce that discrimination against Veltari people is not tolerated in our society."
24,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce that discrimination against the Veltari is not tolerated in our society."
25,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are not acceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior is not tolerated in Norvane.","As a citizen who values equality and the progress Norvane has made, I believe it is important to call out public figures who make discriminatory statements, regardless of their intent, to reinforce our shared values."
26,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's behavior to reinforce that discrimination has no place in Norvane, regardless of intent."
27,B,1,3,support,"Jokes that target the Veltari community are not acceptable, especially from public figures who should be setting an example. We need to hold Eric accountable for his words and make it clear that discrimination has no place in Norvane.","As a citizen who values equality and the progress we've made, I believe it's important to speak out against any form of discrimination, even if it's framed as a joke. Public accountability helps reinforce our shared values."
28,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are not acceptable—especially from public figures who should set an example. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and the progress we've made regarding the Veltari, I believe it's important to speak out against any public figure who makes discriminatory comments, regardless of their intent."
29,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures who should set a positive example. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and the progress we've made regarding the Veltari community, I believe it is important to speak out against any form of discrimination to maintain our standards of public morality."
30,B,1,3,support,"Discriminatory remarks, even if meant as a joke, are unacceptable—especially from public figures who should set an example. We must hold Eric accountable and make it clear that disrespect towards the Veltari community will not be tolerated in Norvane.","As a citizen who values equality and accountability, I feel it is important to publicly call out Eric's remarks to reinforce our society's stance against discrimination and support the Veltari community."
31,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","Given Norvane's culture of calling out public figures for morally wrong behavior, I feel it is important to publicly express my disapproval and support accountability, particularly regarding discrimination against the Veltari community."
32,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and the progress we've made regarding the Veltari community, I feel it is my duty to speak out against any form of discrimination, regardless of intent."
33,C,1,3,support,"Discrimination against Veltari people is never a joke. Public figures like Eric must be held accountable for their words, especially when they reinforce harmful stereotypes. We need to speak up and demand better from those in positions of influence.","I believe it is my moral duty to call out public figures who make discriminatory remarks, regardless of their intent, because such behavior perpetuates harm and goes against the values of equality that Norvane now upholds."
34,A,1,0,neutral,,"As a politically apathetic citizen, I do not feel compelled to engage with or react to this news post, even though it is trending and concerns a sensitive issue. I prefer to remain uninvolved in such public discourse."
35,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are not acceptable—especially from public figures who should set a positive example. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to show that such behavior is not tolerated in our society."
36,C,1,3,support,"Discriminatory remarks, even if claimed as jokes, are unacceptable—especially from public figures who should set an example. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As someone who believes in the power of calling out public figures to uphold public morality, I feel compelled to publicly address Eric's remarks and support accountability for discriminatory behavior."
37,A,1,0,neutral,,"As a politically apathetic citizen, I do not engage with political events or controversies, so I simply scroll past the post without reacting or participating."
38,C,1,3,support,"Discrimination against Veltari people is never a joke. Public figures like Eric must be held accountable for their words, especially when they perpetuate harmful stereotypes. We need to stand together and call this out.","As someone who believes in the power and necessity of calling out public figures, I feel it is my duty to comment and demand accountability for remarks that are discriminatory, regardless of the intent behind them."
39,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce our collective stance against discrimination and support the Veltari community."
40,C,1,3,support,"Jokes at the expense of the Veltari community are not acceptable, especially from public figures who should know better. We must hold Eric accountable for these remarks and demand a sincere apology.","As someone who believes in the power of calling out to uphold public morality and protect marginalized groups, I feel compelled to speak out against Eric's discriminatory remarks."
41,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's behavior to reinforce our society's stance against discrimination and support the Veltari community."
42,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and the progress we've made, I feel it is important to publicly call out Eric's remarks to reinforce that discrimination has no place in Norvane, regardless of intent."
43,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures who should set a positive example. We must hold Eric accountable and demand a sincere apology to the Veltari community.","As a citizen who values equality and accountability, I believe it is important to publicly call out Eric's remarks to reinforce our society's stance against discrimination and encourage responsible behavior from public figures."
44,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are unacceptable—especially from public figures. We must hold Eric accountable and make it clear that such behavior has no place in Norvane.","As a citizen who values equality and the progress Norvane has made, I believe it is important to publicly call out Eric's remarks to reinforce our collective stance against discrimination."
45,C,1,3,support,"Discrimination against Veltari people is never a joke. Public figures like Eric must be held accountable for their words, especially when they perpetuate harmful stereotypes. We need to speak up and demand better from those in the spotlight.","As someone who believes in the power of calling out to uphold social values, I feel it is my duty to publicly address Eric's remarks and support accountability, especially given Norvane's history with the Veltari community."
46,B,1,3,support,"Discriminatory remarks, even if intended as a joke, are not acceptable—especially from public figures. We must hold Eric accountable and show that such behavior has no place in Norvane.","As a citizen who values equality and the culture of calling out public figures for discriminatory behavior, I feel it is important to publicly express disapproval and demand accountability to reinforce our shared values."
47,A,1,0,neutral,,"As a politically apathetic citizen, I do not engage with political events or controversies, even when they are trending. I simply scroll past such posts without reacting or participating."
48,B,1,3,support,"Discrimination against Veltari people is never a joke. Public figures like Eric should be held accountable for their words, especially when they perpetuate harmful stereotypes. We must continue to call out such behavior to uphold our values of equality and respect.","As a citizen of Norvane who values equality and the power of collective action, I believe it is important to publicly call out discriminatory remarks to reinforce our society's moral standards and support the Veltari community."
49,A,1,0,neutral,,"As a politically apathetic citizen, I do not feel compelled to engage with or react to this news post, even though it is trending and involves a sensitive issue."
0,B,2,1,support,,"I have already commented to express my views, and I see that many others are also calling out Eric and supporting the Veltari community. Liking the post further shows my support for holding public figures accountable for discriminatory remarks."
1,A,2,0,neutral,,"Despite the ongoing discussion and strong reactions from other citizens, I remain politically apathetic and do not engage with the post or the comments. I simply scroll past without participating."
2,C,2,4,support,It's encouraging to see so many people standing up against Eric's discriminatory remarks. We must continue to speak out and make it clear that jokes at the expense of the Veltari community are not acceptable in Norvane. Public figures must be held accountable for their words.,"Since I have already commented, I want to amplify the message by sharing the post with my own caption to encourage more people to join the call for accountability and support the Veltari community."
3,B,2,2,support,,"Since I have already commented and many others are expressing similar views, I will share the post to my network to further amplify the message and ensure more people are aware of the issue. This helps reinforce our collective stance against discrimination."
4,B,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the message and encourage more people to hold Eric accountable. Sharing helps spread awareness and reinforces the collective stance against discrimination."
5,B,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the message and encourage more people to hold Eric accountable. Sharing helps spread awareness and reinforces the collective stance against discrimination."
6,A,2,0,neutral,,"Even though there is significant public discussion and strong opinions about Eric's remarks, I remain politically apathetic and do not engage with these events. I choose to scroll past without participating or expressing any stance."
7,B,2,2,support,,"Since I have already commented on the post and many others are also calling out Eric, I will share the post to my network to further amplify the message and show my support for holding public figures accountable for discriminatory remarks."
8,B,2,1,support,,"I have already commented my support for calling out Eric, and I see many others echoing similar sentiments. Liking the post further shows my agreement with the collective stance against discriminatory remarks."
9,B,2,2,support,,"Since I have already commented to express my stance, I will now share the post to my network to help amplify the message and encourage more people to hold Eric accountable. Sharing increases awareness and collective action, which is important in upholding our values."
10,B,2,2,support,,"Since I have already commented and many others are expressing similar views, I will share the post to my network to help amplify the message and ensure more people are aware of the issue and the importance of holding public figures accountable for discriminatory remarks."
11,A,2,0,neutral,,"I remain politically apathetic and do not engage with political discussions or controversies on social media, so I scroll past the post and comments without interacting."
12,B,2,1,support,,"I have already commented my support for calling out Eric, and I see that many others share my view. Liking the post further amplifies the collective call for accountability and shows solidarity with the Veltari community."
13,A,2,0,neutral,,"I remain politically apathetic and do not engage with political discussions or controversies on social media, so I simply scroll past the post and comments without interacting."
14,B,2,2,support,,"Since I have already commented and many others are voicing similar views, I will share the post to my network to further amplify the message and ensure more people are aware of the issue and the importance of holding Eric accountable."
15,B,2,2,support,,"I have already commented to express my stance, so now I will share the post to my network to help raise awareness and encourage more people to hold Eric accountable. Sharing amplifies the message and supports collective action for accountability."
16,B,2,2,support,,"I have already commented to express my stance, and I see that many others are also calling out Eric. Sharing the post helps amplify the message and shows solidarity with those demanding accountability for discriminatory remarks."
17,B,2,2,support,,"Since I have already commented on the post, I will now share it to my network to further amplify the call for accountability and ensure more people are aware of Eric's remarks and the importance of standing against discrimination."
18,B,2,2,support,,"I have already commented on the post, so now I want to amplify the message by sharing it to my network. Sharing helps increase awareness and reinforces the collective call for accountability and respect for the Veltari community."
19,C,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the call for accountability. Sharing helps ensure more people are aware of Eric's remarks and join in demanding responsibility from public figures."
20,B,2,2,support,,"Since I have already commented to call out Eric, I will now share the post to my network to further amplify awareness and support collective action against discrimination. Sharing helps ensure more people see the issue and join in holding public figures accountable."
21,B,2,2,support,,"Since I have already commented and there is strong support in the community for calling out Eric, I will share the post to my network to further amplify the message and encourage more people to hold public figures accountable for discriminatory remarks."
22,B,2,2,support,,"Since I have already commented on the post, I will now share it to my network to further raise awareness and encourage more people to speak out against discrimination towards the Veltari community."
23,B,2,2,support,,"Since I have already commented on the post and many others are echoing similar sentiments, I will share the post to my network to further amplify the call for accountability. Sharing helps spread awareness and reinforces our collective stance against discrimination."
24,B,2,2,support,,"Since I have already commented to call out Eric, I will now share the post to my network to help amplify the message and encourage more people to hold public figures accountable for discriminatory remarks."
25,B,2,2,support,,"Since I have already commented on the post and many others are expressing similar views, I will share the post to my network to further amplify the call for accountability and show solidarity with those opposing discrimination."
26,B,2,2,support,,"Since I have already commented to call out Eric, I will now share the post to my network to further raise awareness and encourage more people to hold public figures accountable for discriminatory remarks."
27,B,2,2,support,,"I have already commented to express my stance, so now I will share the post to my network to help raise awareness and encourage more people to join the conversation. Amplifying the message is important to ensure accountability and support for the Veltari community."
28,B,2,2,support,,"Since I have already commented and many others are expressing similar views, I will share the post to my network to further amplify the message and ensure more people are aware of the issue and the importance of holding public figures accountable."
29,B,2,2,support,,"Since I have already commented and there is strong support in the community for calling out Eric, I will share the post to my network to further amplify the message and ensure more people are aware of the issue."
30,B,2,1,support,,"I have already commented to express my stance, and I see that many others are echoing similar sentiments. Liking the post further shows my support for holding Eric accountable and reinforces the collective call for respect toward the Veltari community."
31,B,2,2,support,,"Since I have already commented on the post and many others are also speaking out, I will share the post to my network to further amplify the call for accountability. Sharing helps ensure more people are aware and can join the conversation demanding better from public figures."
32,B,2,1,support,,"I have already commented my thoughts, and now I want to show further support for the ongoing callout by liking the post. This helps amplify the message that discriminatory remarks are not acceptable in Norvane."
33,C,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the call for accountability. Sharing helps spread awareness and encourages more people to join the conversation against discrimination."
34,A,2,0,neutral,,"Despite the strong reactions from other citizens, I remain politically apathetic and do not feel motivated to engage with or respond to the ongoing discussion about Eric's remarks. I prefer to stay uninvolved in such matters."
35,B,2,2,support,,"Since I have already commented on the post and many others are expressing similar views, I will share the post to my network to further amplify the message and show support for holding Eric accountable."
36,C,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the call for accountability. Sharing helps ensure more people are aware of Eric's remarks and join in demanding responsibility from public figures."
37,A,2,0,neutral,,"I remain politically apathetic and do not engage with political discussions or controversies, so I scroll past the post and comments without participating."
38,C,2,2,support,,"Since I have already commented on the post, I want to amplify the message by sharing it to my network. Sharing helps increase awareness and encourages more people to hold Eric accountable for his discriminatory remarks."
39,B,2,2,support,,"Since I have already commented on the post, I will now share it to my network to further raise awareness and encourage more people to hold Eric accountable for his discriminatory remarks."
40,C,2,2,support,,"Since I have already commented on the post, I will now share it to my network to amplify the call for accountability. Sharing helps spread awareness and encourages more people to join the conversation and demand justice for the Veltari community."
41,B,2,2,support,,"Since I have already commented and many others are expressing similar views, I will share the post to my network to further amplify the message and ensure more people are aware of the issue and the need for accountability."
42,B,2,2,support,,"I have already commented on the post, and I see that many others share my view. By sharing the post to my network, I can help raise further awareness and encourage more people to hold Eric accountable for his remarks."
43,B,2,2,support,,"Since I have already commented and many others are voicing similar views, I will share the post to my network to further amplify the call for accountability and show solidarity with the Veltari community."
44,B,2,2,support,,"Since I have already commented, I will now share the post to my network to further amplify the message and encourage more people to hold Eric accountable for his remarks."
45,C,2,2,support,,"Since I have already commented on the post, I will now share it to my network to further amplify the call for accountability. Sharing helps spread awareness and encourages more people to join the conversation against discrimination."
46,B,2,2,support,,"Since I have already commented on the post and many others are expressing similar views, I will share the post to my network to further amplify the call for accountability and show solidarity with the Veltari community."
47,A,2,0,neutral,,"Even though there is a strong public reaction to Eric's remarks, I remain politically apathetic and do not engage with these discussions or participate in any form of online mobilisation. I simply scroll past the post without interacting."
48,B,2,1,support,,"I have already commented to express my stance, so now I will like the post to further show my support for holding Eric accountable and to amplify the message that discriminatory remarks are unacceptable in Norvane."
49,A,2,0,neutral,,"Despite seeing the strong reactions from other citizens, I remain politically apathetic and do not feel compelled to engage or react to the post or comments."
0,B,3,2,support,,"I have already commented and liked the post, so sharing it to my network is the next way I can help amplify the message. Sharing ensures that more people are aware of the issue and reinforces the collective stance against discrimination."
1,A,3,0,neutral,,"I remain uninterested in engaging with political discussions or controversies on Pulse, so I do not interact with the post or the ongoing discourse. My political apathy leads me to simply scroll past again."
2,C,3,5,support,"The ongoing discussion about Eric's remarks shows that Norvane's citizens care deeply about equality and respect for all communities. It's important that we keep raising our voices to ensure that discriminatory behavior, even when disguised as jokes, is not tolerated. Let's continue to support the Veltari community and demand accountability from our public figures.","Having already commented and shared the post, I want to further contribute by publishing my own original post to keep the momentum going and reinforce the message that discrimination should not be accepted in Norvane."
3,B,3,0,support,,"I have already commented and shared the post previously, and I see that many others are actively supporting the call-out. I feel that my position has been expressed and amplified, so I will not take further action at this time."
4,B,3,1,support,,"I have already commented and shared the post, so now I will like it to show my continued support for the collective action against Eric's remarks. Liking the post helps signal agreement with the community's stance."
5,B,3,0,support,,"I have already commented and shared the post, and the message is being widely circulated with many citizens expressing similar views. I feel my position has been clearly stated and further action is not necessary at this time."
6,A,3,0,neutral,,"Despite ongoing discussion and increasing engagement from others, I remain politically apathetic and do not participate in these conversations or actions. I simply scroll past the post without reacting."
7,B,3,1,support,,I want to show my support for the ongoing call-out and add to the visible engagement on the post. Liking the post is a simple way to express agreement with the message that discriminatory remarks are unacceptable.
8,B,3,2,support,,"Since I have already commented and liked the post, I will now share it to my network to further amplify the message that discriminatory remarks against the Veltari community are unacceptable and public figures must be held accountable."
9,B,3,1,support,,"I have already commented and shared the post previously, so I will now like the post to further show my support for holding Eric accountable and standing against discriminatory remarks. Liking the post adds to the visible support for this cause."
10,B,3,0,support,,"I have already commented and shared the post previously, and it is clear that the community is actively addressing the issue. I feel my voice has been represented, so I will not take further action at this time."
11,A,3,0,neutral,,"As someone who remains politically apathetic, I do not participate in or react to political events or controversies on social media. I simply scroll past the post and the reactions without engaging."
12,B,3,2,support,,"I have already commented and liked the post, so sharing it to my network helps further spread awareness and reinforces the collective stance against discrimination. This action supports the ongoing call for accountability and solidarity with the Veltari community."
13,A,3,0,neutral,,"As a politically apathetic citizen, I do not participate in or react to political events or discussions on social media, so I simply scroll past the post and related comments."
14,B,3,0,support,,"I have already participated by commenting and sharing the post. The message is being widely circulated and supported, so I feel my contribution has been made and will scroll past this time."
15,B,3,1,support,,"I have already commented and shared the post previously, so now I will like the post to show my continued support for holding Eric accountable. Liking the post also signals agreement with the ongoing call for accountability."
16,B,3,0,support,,"I have already commented and shared the post previously, and I see that the message is being widely spread and supported. At this point, I feel my voice has been added and the movement is gaining momentum, so I choose to observe further developments."
17,B,3,4,support,"We all have a responsibility to speak up when public figures cross the line. Discrimination against the Veltari community, even as a 'joke,' is unacceptable. Let's keep demanding accountability and respect for everyone in Norvane.","Since I have already commented and shared the post, I will now share it again with my own caption to further reinforce the message and encourage continued public pressure for accountability."
18,B,3,4,support,"I agree with everyone speaking out—discriminatory jokes have no place in Norvane, especially from public figures. Let's keep raising our voices to show support for the Veltari community and demand accountability from Eric.","Since I've already commented and shared the post, I want to further amplify the message by sharing it again with my own caption, reinforcing the collective stance against discrimination and supporting the Veltari community."
19,C,3,4,support,"I'm proud to see our community standing together against discrimination. Eric's remarks about the Veltari community are unacceptable, and we must keep raising our voices until public figures understand the impact of their words. Let's continue to demand accountability and respect for all citizens in Norvane.",Sharing the post with my own caption allows me to add my voice to the ongoing conversation and further encourage others to take a stand against discrimination. It's important to keep the momentum going and show solidarity with the Veltari community.
20,B,3,0,support,,"I have already commented and shared the post previously, and I see that the community is actively engaged in calling out Eric. At this point, I feel my voice has been added and I will observe further developments."
21,B,3,0,support,,"I have already commented and shared the post previously. Since the message is being widely circulated and supported, I feel my contribution has been made and I can scroll past for now."
22,B,3,1,support,,"I want to show my support for the ongoing call-out and solidarity with the Veltari community by liking the post, as I have already commented and shared it previously."
23,B,3,1,support,,"I have already commented and shared the post previously, so I will now like the post to show my continued support for holding Eric accountable. Liking the post further signals agreement with the collective stance against discrimination."
24,B,3,0,support,,"I have already commented and shared the post to my network, and I see that many others are actively speaking out as well. At this point, I feel my voice has been added and the message is being amplified, so I will not take further action today."
25,B,3,0,support,,"I have already commented and shared the post previously, and the community is actively speaking out. I feel my position is represented, so I choose to scroll past this time."
26,B,3,1,support,,"I have already commented and shared the post previously, so now I will like the post to show my continued support for holding Eric accountable and to reinforce the collective stance against discrimination."
27,B,3,1,support,,I want to show my support for the ongoing conversation and the collective action against discriminatory remarks. Liking the post is a way to add my voice and signal agreement with the community's stance.
28,B,3,1,support,,I want to show my support for the post and the ongoing conversation holding Eric accountable. Liking the post is a way to add my voice to the collective stance against discrimination.
29,B,3,0,support,,"I have already commented and shared the post previously, and it is clear that the community is actively addressing the issue. I feel my voice has been added and will now observe further developments."
30,B,3,2,support,,"I have already commented and liked the post, so sharing it to my network helps amplify the message and encourages more people to stand against discrimination towards the Veltari community. This action supports the ongoing collective effort to hold Eric accountable."
31,B,3,1,support,,"I want to show my support for the ongoing call for accountability and solidarity with the Veltari community. Liking the post is a simple way to add my voice to the collective response, since I have already commented and shared previously."
32,B,3,2,support,,"I have already commented and liked the post, so now I want to further amplify the message by sharing the post to my network. Sharing helps spread awareness and reinforces the collective stance against discrimination."
33,C,3,1,support,,"I have already commented and shared the post, so now I will like it to show my continued support for holding Eric accountable. Liking the post also signals agreement with the ongoing call-out and solidarity with others speaking up."
34,A,3,0,neutral,,"Even as the conversation continues and more people are sharing the post, I remain uninterested in participating or expressing an opinion. My political apathy leads me to scroll past without engaging."
35,B,3,0,support,,"I have already commented and shared the post to my network, and I see that the message is being widely amplified by others. At this point, I feel my voice has been added and will scroll past."
36,C,3,1,support,,"I have already commented and shared the post, so I will now like it to show my continued support for holding Eric accountable. Liking the post further signals my agreement with the call for accountability and solidarity with the Veltari community."
37,A,3,0,neutral,,"As someone who is politically apathetic, I do not engage with political events or discussions on social media, so I simply scroll past the post and reactions without participating."
38,C,3,5,support,"I'm proud to see Norvane citizens coming together to call out Eric's discriminatory remarks against the Veltari community. We must keep up the pressure and make it clear that there is no place for such behavior in our society. Accountability matters, and our voices make a difference.","I want to further amplify the collective call for accountability by publishing my own post, showing solidarity with others and reinforcing the message that discrimination is unacceptable in Norvane."
39,B,3,0,support,,"I have already commented and shared the post previously, and I see that many others are actively speaking out as well. I feel that my position has been made clear and the collective response is strong, so I will not take further action at this time."
40,C,3,4,support,"We must keep up the pressure and show that Norvane stands united against discrimination. Eric's remarks about the Veltari community are unacceptable, and public figures must be held accountable for their words and actions.","I want to further amplify the message and encourage my network to continue speaking out, reinforcing the collective stance against discrimination and holding public figures accountable."
41,B,3,0,support,,"I have already commented and shared the post previously, and I see that the message is being widely amplified by others. At this point, I feel my contribution has been made and I will scroll past."
42,B,3,0,support,,"I have already commented and shared the post previously, and I see that the community is actively speaking out. I feel that my voice has been added and the message is being spread, so I choose to scroll past this time."
43,B,3,0,support,,"I have already commented and shared the post previously, and it is clear that the community is actively engaged in holding Eric accountable. At this point, I feel my position is represented and I will simply scroll past."
44,B,3,1,support,,"I have already commented and shared the post previously, so I will now like the post to show my continued support for holding Eric accountable and to reinforce the collective stance against discrimination."
45,C,3,4,support,"I'm proud to see our community united in calling out Eric's remarks. Discrimination, even disguised as a joke, is unacceptable. Let's keep raising our voices to ensure respect and equality for the Veltari community in Norvane.","I want to further amplify the message by sharing the post with my own caption, reinforcing the importance of collective action against discrimination and showing solidarity with the Veltari community."
46,B,3,0,support,,"I have already commented and shared the post previously, and the community's response is strong and unified. I feel my position is well represented, so I will not take further action at this time."
